ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
166.33.230.fed,2003-11-01,11:47:44,500.0,718936.0,0000950152-95-000768,.txt,200.0,262267.0,0.0,1.0,1.0,0.0,0.0,
68.202.61.gjc,2003-11-01,11:47:55,500.0,1186472.0,0001209191-03-025380,-index.htm,304.0,,1.0,0.0,0.0,4.0,0.0,mie
67.234.211.hbc,2003-11-01,11:47:58,500.0,914397.0,0001179110-03-007443,-index.htm,200.0,2966.0,1.0,0.0,0.0,1.0,0.0,mie
166.82.117.gch,2003-11-01,11:48:01,500.0,1139454.0,0000950137-03-004439,.txt,200.0,612120.0,0.0,1.0,0.0,0.0,1.0,
67.234.211.hbc,2003-11-01,11:48:08,500.0,914397.0,0001179110-03-007443,xslF345X02/edgar.xml,200.0,15092.0,0.0,0.0,0.0,9.0,0.0,mie
199.95.218.bdc,2003-11-01,11:48:09,500.0,1159204.0,0001021408-03-009107,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
24.107.194.adj,2003-11-01,11:48:15,500.0,1049234.0,0001017386-02-000173,-index.htm,200.0,3182.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,11:48:49,500.0,889949.0,0000889949-97-000016,.txt,200.0,52929.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,11:48:53,500.0,728535.0,0000912057-97-026965,.txt,200.0,43162.0,0.0,1.0,0.0,0.0,1.0,
67.234.211.hbc,2003-11-01,11:49:25,500.0,914397.0,0001193125-03-051258,-index.htm,200.0,3147.0,1.0,0.0,0.0,1.0,0.0,mie
67.234.211.hbc,2003-11-01,11:49:32,500.0,914397.0,0001193125-03-051258,dsc13da.txt,200.0,14992.0,0.0,0.0,0.0,9.0,0.0,mie
141.219.154.jie,2003-11-01,11:49:52,500.0,922341.0,0000925328-97-000030,.txt,200.0,80550.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,11:50:00,500.0,861838.0,0000950135-97-003548,.txt,200.0,110058.0,0.0,1.0,0.0,0.0,1.0,
66.82.9.eag,2003-11-01,11:50:13,500.0,809398.0,0000892569-03-001815,a91922e10vq.htm,200.0,344667.0,0.0,0.0,0.0,9.0,0.0,win
209.179.168.igj,2003-11-01,11:50:56,500.0,861361.0,0000947871-03-001692,-index.htm,200.0,2701.0,1.0,0.0,0.0,1.0,0.0,win
166.82.117.gch,2003-11-01,11:50:57,500.0,1139806.0,9999999997-03-040227,.txt,200.0,1416.0,0.0,1.0,0.0,0.0,1.0,
209.179.168.jdf,2003-11-01,11:51:01,500.0,861361.0,0000947871-03-001692,f8k_072103.txt,200.0,4476.0,0.0,0.0,0.0,9.0,0.0,win
63.175.135.ddh,2003-11-01,11:51:13,500.0,38079.0,0000038079-03-000027,xslF345X02/edgardoc.xml,200.0,15546.0,0.0,1.0,0.0,0.0,0.0,
166.82.117.gch,2003-11-01,11:51:16,500.0,1143027.0,9999999997-03-039485,.txt,200.0,1468.0,0.0,1.0,0.0,0.0,1.0,
131.107.3.aej,2003-11-01,11:51:17,500.0,807882.0,0000807882-03-000003,-index.htm,200.0,2314.0,1.0,1.0,0.0,0.0,0.0,win
166.82.117.gch,2003-11-01,11:51:19,500.0,1143720.0,9999999997-03-037325,.txt,200.0,1410.0,0.0,1.0,0.0,0.0,1.0,
166.82.117.gch,2003-11-01,11:51:20,500.0,1143723.0,0001143723-03-000008,.txt,200.0,13386.0,0.0,1.0,0.0,0.0,1.0,
166.82.117.gch,2003-11-01,11:51:20,500.0,1143720.0,9999999997-03-031827,.txt,200.0,1410.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,11:51:21,500.0,786343.0,0000786343-97-000012,.txt,200.0,150330.0,0.0,1.0,0.0,0.0,1.0,
166.82.117.gch,2003-11-01,11:51:21,500.0,1143723.0,0001143723-03-000005,.txt,200.0,42372.0,0.0,1.0,0.0,0.0,1.0,
166.82.117.gch,2003-11-01,11:51:21,500.0,1143723.0,0001143723-03-000007,.txt,200.0,13386.0,0.0,1.0,0.0,0.0,1.0,
12.40.174.jdd,2003-11-01,11:51:23,500.0,22444.0,0000888002-03-000127,-index.htm,200.0,4071.0,1.0,0.0,0.0,1.0,0.0,win
207.162.228.haa,2003-11-01,11:51:24,500.0,1099160.0,0001193125-03-033757,d10q.htm,200.0,656388.0,0.0,0.0,0.0,10.0,0.0,win
207.162.228.haa,2003-11-01,11:51:40,500.0,1099160.0,0001045969-03-000606,d10k.htm,200.0,1843384.0,0.0,0.0,0.0,10.0,0.0,win
141.219.154.jie,2003-11-01,11:52:39,500.0,52428.0,0000820027-97-000615,.txt,200.0,29957.0,0.0,1.0,0.0,0.0,1.0,
64.172.180.ahg,2003-11-01,11:53:09,500.0,1085280.0,0001264475-03-000013,-index.htm,200.0,3155.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,11:53:22,500.0,821097.0,0000950149-97-001544,.txt,200.0,42536.0,0.0,1.0,0.0,0.0,1.0,
64.172.180.ahg,2003-11-01,11:53:23,500.0,1085280.0,0001264475-03-000013,-index.htm,200.0,3155.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,11:53:25,500.0,853735.0,0000950149-97-001546,.txt,200.0,39348.0,0.0,1.0,0.0,0.0,1.0,
64.172.180.ahg,2003-11-01,11:53:31,500.0,1085280.0,0001264475-03-000003,-index.htm,200.0,2903.0,1.0,0.0,0.0,1.0,0.0,win
24.118.31.eef,2003-11-01,11:54:03,500.0,914626.0,0000914626-03-000080,.txt,200.0,130372.0,0.0,0.0,0.0,4.0,0.0,mie
217.42.7.abb,2003-11-01,11:54:26,500.0,1171500.0,0000899140-02-000815,-index.htm,200.0,3243.0,1.0,1.0,0.0,0.0,0.0,win
80.58.35.bhg,2003-11-01,11:54:26,500.0,4281.0,0000927016-03-000933,dex13.htm,304.0,,0.0,0.0,0.0,9.0,0.0,mie
217.42.7.abb,2003-11-01,11:54:32,500.0,1171500.0,0000899140-02-000815,re1116888.txt,200.0,7615.0,0.0,1.0,0.0,0.0,0.0,win
64.172.180.ahg,2003-11-01,11:54:35,500.0,1085280.0,0001056084-03-000042,-index.htm,200.0,3006.0,1.0,0.0,0.0,1.0,0.0,win
205.188.209.gbi,2003-11-01,11:54:41,500.0,1008595.0,0001178913-03-000523,-index.htm,200.0,1977.0,1.0,0.0,0.0,4.0,0.0,win
64.172.180.ahg,2003-11-01,11:54:46,500.0,1085280.0,0001264475-03-000014,-index.htm,200.0,2928.0,1.0,0.0,0.0,1.0,0.0,win
205.188.208.geh,2003-11-01,11:54:54,500.0,1008595.0,0001178913-03-000523,d30252.htm,200.0,11951.0,0.0,0.0,0.0,9.0,0.0,win
64.172.180.ahg,2003-11-01,11:54:57,500.0,1085280.0,0001264475-03-000014,-index.htm,200.0,2928.0,1.0,0.0,0.0,1.0,0.0,win
65.40.217.aed,2003-11-01,11:54:58,500.0,1031233.0,0000916641-03-000502,-index.htm,200.0,2079.0,1.0,0.0,0.0,1.0,0.0,win
64.172.180.ahg,2003-11-01,11:55:00,500.0,1085280.0,0001264475-03-000014,primary_doc.xml,200.0,1761.0,0.0,0.0,0.0,9.0,0.0,win
64.172.180.ahg,2003-11-01,11:55:03,500.0,1085280.0,0001264475-03-000014,-index.htm,200.0,2928.0,1.0,0.0,0.0,1.0,0.0,win
65.40.217.aed,2003-11-01,11:55:04,500.0,1031233.0,0000916641-03-000502,ddef14a.htm,200.0,171379.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,11:55:07,500.0,819551.0,0000950147-97-000537,.txt,200.0,55069.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,11:55:10,500.0,216324.0,0000898430-97-003408,.txt,200.0,81192.0,0.0,1.0,0.0,0.0,1.0,
12.33.124.ahb,2003-11-01,11:55:12,500.0,890923.0,0001068800-03-000020,-index.htm,200.0,2695.0,1.0,0.0,0.0,1.0,0.0,mie
141.219.154.jie,2003-11-01,11:55:13,500.0,723574.0,0000895755-97-000097,.txt,200.0,27767.0,0.0,1.0,0.0,0.0,1.0,
199.67.138.fed,2003-11-01,11:55:14,500.0,873571.0,0000914062-03-000675,-index.htm,200.0,3155.0,1.0,0.0,0.0,1.0,0.0,win
151.191.175.bbi,2003-11-01,11:55:16,500.0,72423.0,0000950135-02-005384,-index.htm,200.0,2323.0,1.0,0.0,0.0,4.0,0.0,win
12.33.124.ahb,2003-11-01,11:55:18,500.0,890923.0,0001068800-03-000020,form10k.txt,200.0,226989.0,0.0,0.0,0.0,9.0,0.0,mie
199.50.29.fhf,2003-11-01,11:55:33,500.0,1234541.0,0001234542-03-000006,-index.htm,200.0,2582.0,1.0,0.0,0.0,4.0,0.0,win
199.67.138.fed,2003-11-01,11:55:40,500.0,873571.0,0000914062-03-000739,vsidef14a1003.txt,200.0,32808.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,11:55:44,500.0,817785.0,0000912057-97-026573,.txt,200.0,168838.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,11:55:55,500.0,812927.0,0000891618-97-003179,.txt,200.0,30727.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,11:55:58,500.0,813740.0,0000891618-97-003409,.txt,200.0,30308.0,0.0,1.0,0.0,0.0,1.0,
209.206.190.eih,2003-11-01,11:56:10,500.0,16873.0,0001130319-03-000802,o11058suppl.htm,200.0,573129.0,0.0,0.0,0.0,9.0,0.0,mie
141.219.154.jie,2003-11-01,11:56:12,500.0,1000298.0,0001000298-97-000008,.txt,200.0,92382.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,11:56:22,500.0,355356.0,0000930661-97-002094,.txt,200.0,49282.0,0.0,1.0,0.0,0.0,1.0,
207.46.228.jhd,2003-11-01,11:56:23,500.0,807882.0,0000898430-02-004473,dex1018.htm,200.0,26644.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,11:56:25,500.0,1022329.0,0000950133-97-002989,.txt,200.0,121052.0,0.0,1.0,0.0,0.0,1.0,
207.46.228.jhd,2003-11-01,11:56:36,500.0,807882.0,0000898430-02-004473,dex1018.htm,304.0,,0.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,11:56:46,500.0,897432.0,0001017062-97-001553,.txt,200.0,554700.0,0.0,1.0,0.0,0.0,1.0,
210.237.168.bff,2003-11-01,11:56:48,500.0,1094517.0,0001193125-03-027032,-index.htm,200.0,2619.0,1.0,1.0,0.0,0.0,0.0,
65.121.115.cjj,2003-11-01,11:57:05,500.0,860413.0,0001209191-03-027623,-index.htm,200.0,2702.0,1.0,0.0,0.0,1.0,0.0,mie
166.82.117.gch,2003-11-01,11:57:18,500.0,1163583.0,0001217160-03-000051,.txt,200.0,333806.0,0.0,1.0,0.0,0.0,1.0,
198.63.31.jbj,2003-11-01,11:57:22,500.0,912088.0,0000936392-03-001066,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
12.38.164.jeb,2003-11-01,11:57:37,500.0,1089463.0,0001193125-03-065032,-index.htm,200.0,2125.0,1.0,0.0,0.0,1.0,0.0,win
12.38.164.jeb,2003-11-01,11:57:40,500.0,1089463.0,0001193125-03-065032,d6k.htm,200.0,84148.0,0.0,0.0,0.0,9.0,0.0,win
67.233.112.bgd,2003-11-01,11:57:51,500.0,1189747.0,0001181431-03-028351,xslF345X02/rrd21382.xml,200.0,28275.0,0.0,0.0,0.0,9.0,0.0,mie
64.172.180.ahg,2003-11-01,11:58:18,500.0,1264475.0,0001264475-03-000014,xslF345X02/primary_doc.xml,200.0,11882.0,0.0,0.0,0.0,9.0,0.0,win
67.20.73.jbh,2003-11-01,11:58:29,500.0,1048131.0,0000950103-99-000399,.txt,200.0,275188.0,0.0,0.0,0.0,4.0,0.0,mie
67.20.73.jbh,2003-11-01,11:58:48,500.0,1048131.0,0000950127-99-000113,.txt,200.0,15557.0,0.0,0.0,0.0,4.0,0.0,mie
67.118.98.idd,2003-11-01,11:58:49,500.0,1096088.0,0001019687-03-002137,onevoice_sb2ex5-1.txt,200.0,2283.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,11:58:57,500.0,1096088.0,0001019687-03-002137,onevoice_sb2ex10-24.txt,200.0,3796.0,0.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,11:59:05,500.0,1021772.0,0000949459-97-000389,.txt,200.0,51895.0,0.0,1.0,0.0,0.0,1.0,
63.175.135.ddh,2003-11-01,11:59:16,500.0,38079.0,0000038079-03-000027,xslF345X02/edgardoc.xml,200.0,15546.0,0.0,1.0,0.0,0.0,0.0,
80.11.168.jag,2003-11-01,11:59:44,500.0,886125.0,0001156973-03-000450,y00562e20vf.htm,200.0,5831804.0,0.0,1.0,0.0,0.0,0.0,mie
141.219.154.jie,2003-11-01,11:59:58,500.0,808434.0,0000808434-97-000004,.txt,200.0,27675.0,0.0,1.0,0.0,0.0,1.0,
68.211.47.bgd,2003-11-01,12:00:06,500.0,39368.0,0001045969-03-000547,-index.htm,200.0,3375.0,1.0,0.0,0.0,4.0,0.0,mie
141.219.154.jie,2003-11-01,12:00:08,500.0,773839.0,0000773839-97-000005,.txt,200.0,32297.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,12:00:12,500.0,50548.0,0000950131-97-004956,.txt,200.0,32931.0,0.0,1.0,0.0,0.0,1.0,
68.211.47.bgd,2003-11-01,12:00:14,500.0,39368.0,0001045969-03-000547,d10k.txt,200.0,244586.0,0.0,0.0,0.0,9.0,0.0,mie
128.143.135.bjh,2003-11-01,12:01:51,500.0,1134016.0,0001104659-03-022115,-index.htm,200.0,2183.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,12:01:52,500.0,920645.0,0001021408-97-000220,.txt,200.0,63362.0,0.0,1.0,0.0,0.0,1.0,
166.82.117.gch,2003-11-01,12:01:52,500.0,1174393.0,0000891804-03-002176,.txt,200.0,9226.0,0.0,1.0,0.0,0.0,1.0,
128.143.135.bjh,2003-11-01,12:01:54,500.0,1134016.0,0001104659-03-022115,a03-3820_18k.htm,200.0,17879.0,0.0,0.0,0.0,9.0,0.0,win
212.152.30.aab,2003-11-01,12:02:04,500.0,1116677.0,0001116677-00-000002,-0004.txt,200.0,2946.0,0.0,0.0,0.0,9.0,0.0,win
67.118.98.idd,2003-11-01,12:02:21,500.0,790549.0,0000950153-03-002078,-index.htm,304.0,,1.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,12:02:22,500.0,924101.0,0001012870-97-001521,.txt,200.0,58404.0,0.0,1.0,0.0,0.0,1.0,
131.107.3.fgd,2003-11-01,12:02:23,500.0,807882.0,0001238256-03-000008,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
67.118.98.idd,2003-11-01,12:02:23,500.0,790549.0,0000950153-03-002078,p68165p2prrn14a.htm,304.0,,0.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,12:02:26,500.0,730067.0,0000914317-97-000414,.txt,200.0,42611.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,12:02:29,500.0,854701.0,0000891618-97-003415,.txt,200.0,62032.0,0.0,1.0,0.0,0.0,1.0,
220.255.67.bic,2003-11-01,12:02:43,500.0,1119602.0,0000950148-00-002287,.txt,200.0,693949.0,0.0,0.0,0.0,1.0,0.0,mie
141.219.154.jie,2003-11-01,12:02:57,500.0,818674.0,0000818674-97-000021,.txt,200.0,59373.0,0.0,1.0,0.0,0.0,1.0,
67.113.55.aaa,2003-11-01,12:02:58,500.0,1266621.0,0001257277-03-000046,xslF345X02/edgardoc.xml,200.0,16745.0,0.0,0.0,0.0,9.0,0.0,win
212.152.30.aab,2003-11-01,12:02:59,500.0,1116677.0,0001116677-00-000002,-0001.txt,200.0,146729.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,12:03:10,500.0,320340.0,0000950144-97-009420,.txt,200.0,34823.0,0.0,1.0,0.0,0.0,1.0,
67.113.55.aaa,2003-11-01,12:03:15,500.0,1120295.0,0000950138-03-000589,-index.htm,200.0,2559.0,1.0,0.0,0.0,1.0,0.0,win
67.113.55.aaa,2003-11-01,12:03:16,500.0,1120295.0,0000950138-03-000578,-index.htm,200.0,4063.0,1.0,0.0,0.0,1.0,0.0,win
63.175.135.ddh,2003-11-01,12:03:17,500.0,38079.0,0000038079-03-000027,xslF345X02/edgardoc.xml,200.0,15546.0,0.0,1.0,0.0,0.0,0.0,
68.88.23.hee,2003-11-01,12:03:20,500.0,31791.0,0000950135-03-003062,-index.htm,200.0,2920.0,1.0,0.0,0.0,1.0,0.0,win
68.88.23.hee,2003-11-01,12:03:22,500.0,31791.0,0000950135-03-003062,b46562peexv99w1.htm,200.0,4998.0,0.0,0.0,0.0,9.0,0.0,win
68.88.23.hee,2003-11-01,12:03:25,500.0,31791.0,0000950135-03-003062,-index.htm,200.0,2920.0,1.0,0.0,0.0,1.0,0.0,win
68.88.23.hee,2003-11-01,12:03:27,500.0,31791.0,0000950135-03-003062,b46562pee10vqxpdfy.pdf,200.0,64138.0,0.0,0.0,0.0,9.0,0.0,win
67.113.55.aaa,2003-11-01,12:03:44,500.0,906648.0,0000906648-03-000500,-index.htm,200.0,3355.0,1.0,0.0,0.0,1.0,0.0,win
67.113.55.aaa,2003-11-01,12:03:45,500.0,906648.0,0000906648-03-000053,-index.htm,200.0,3480.0,1.0,0.0,0.0,1.0,0.0,win
67.113.55.aaa,2003-11-01,12:03:46,500.0,906648.0,0000906648-02-001256,-index.htm,200.0,3480.0,1.0,0.0,0.0,1.0,0.0,win
67.113.55.aaa,2003-11-01,12:03:47,500.0,906648.0,0000906648-01-504795,-index.htm,200.0,4173.0,1.0,0.0,0.0,1.0,0.0,win
67.113.55.aaa,2003-11-01,12:03:47,500.0,906648.0,0000906648-02-000063,-index.htm,200.0,3409.0,1.0,0.0,0.0,1.0,0.0,win
67.113.55.aaa,2003-11-01,12:03:47,500.0,906648.0,0000906648-02-000326,-index.htm,200.0,3409.0,1.0,0.0,0.0,1.0,0.0,win
67.113.55.aaa,2003-11-01,12:03:48,500.0,906648.0,0000906648-01-504799,-index.htm,200.0,4159.0,1.0,0.0,0.0,1.0,0.0,win
67.113.55.aaa,2003-11-01,12:03:49,500.0,906648.0,0000906648-01-504063,-index.htm,200.0,4135.0,1.0,0.0,0.0,1.0,0.0,win
67.113.55.aaa,2003-11-01,12:03:50,500.0,906648.0,0000906648-01-504385,-index.htm,200.0,4135.0,1.0,0.0,0.0,1.0,0.0,win
67.118.98.idd,2003-11-01,12:03:50,500.0,853180.0,0000950137-03-005251,c79892poexv99w24.txt,200.0,8620.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,12:04:03,500.0,1038205.0,0001181431-03-026944,-index.htm,200.0,2916.0,1.0,1.0,0.0,0.0,0.0,win
141.219.154.jie,2003-11-01,12:04:51,500.0,885067.0,0000950144-97-009008,.txt,200.0,90660.0,0.0,1.0,0.0,0.0,1.0,
128.113.124.ffb,2003-11-01,12:04:56,500.0,799526.0,0000799526-03-000024,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,12:04:58,500.0,320166.0,0000320166-97-000003,.txt,200.0,11371.0,0.0,1.0,0.0,0.0,1.0,
128.113.124.ffb,2003-11-01,12:04:59,500.0,799526.0,0000799526-03-000024,f10q3.htm,200.0,391847.0,0.0,0.0,0.0,9.0,0.0,win
199.206.254.gai,2003-11-01,12:07:28,500.0,904142.0,0000904142-03-000009,isjitnsarletter803.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,12:08:00,500.0,717197.0,0000717197-97-000006,.txt,200.0,15679.0,0.0,1.0,0.0,0.0,1.0,
64.12.97.aba,2003-11-01,12:08:09,500.0,875570.0,0001244070-03-000078,-index.htm,200.0,2899.0,1.0,0.0,0.0,1.0,0.0,win
68.19.16.jde,2003-11-01,12:08:32,500.0,1094739.0,0000891618-03-004743,f92981e10vq.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
67.118.98.idd,2003-11-01,12:09:08,500.0,84748.0,0000084748-03-000023,-index.htm,304.0,,1.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,12:09:10,500.0,84748.0,0000084748-03-000023,xslF345X02/primary_doc.xml,200.0,18519.0,0.0,1.0,0.0,0.0,0.0,win
67.161.106.hbf,2003-11-01,12:09:26,500.0,849399.0,0000891618-03-003056,-index.htm,200.0,5493.0,1.0,1.0,0.0,0.0,0.0,win
67.161.106.hbf,2003-11-01,12:09:37,500.0,849399.0,0000891618-03-003056,f90767e10vk.htm,200.0,1289110.0,0.0,1.0,0.0,0.0,0.0,win
81.128.64.cjb,2003-11-01,12:09:48,500.0,6769.0,0000950129-95-000141,.txt,200.0,915253.0,0.0,0.0,0.0,1.0,0.0,win
12.145.168.gjc,2003-11-01,12:09:49,500.0,7789.0,0000007789-03-000020,form8kpsb41503.htm,200.0,12678.0,0.0,0.0,0.0,9.0,0.0,mie
141.219.154.jie,2003-11-01,12:10:11,500.0,874015.0,0000936392-97-001079,.txt,200.0,233000.0,0.0,1.0,0.0,0.0,1.0,
152.163.252.gjj,2003-11-01,12:10:11,500.0,1006240.0,0000950117-02-003045,a33915.htm,200.0,242517.0,0.0,0.0,0.0,9.0,0.0,win
63.65.68.fdb,2003-11-01,12:10:29,500.0,759699.0,0000312669-03-000053,-index.htm,200.0,3919.0,1.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,12:10:30,500.0,883523.0,0000927314-97-000017,.txt,200.0,50158.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,12:10:34,500.0,883524.0,0000927314-97-000017,.txt,200.0,50158.0,0.0,1.0,0.0,0.0,1.0,
63.65.68.fdb,2003-11-01,12:10:36,500.0,759699.0,0000312669-03-000053,cort485b2003.txt,200.0,665409.0,0.0,0.0,0.0,9.0,0.0,win
64.12.96.jcf,2003-11-01,12:10:46,500.0,875570.0,0001244070-03-000073,xslF345X02/doc4.xml,200.0,18915.0,0.0,0.0,0.0,9.0,0.0,win
209.213.236.aea,2003-11-01,12:10:50,500.0,826083.0,0000950134-01-501052,-index.htm,200.0,3366.0,1.0,0.0,0.0,1.0,0.0,mie
141.219.154.jie,2003-11-01,12:11:00,500.0,883540.0,0000927314-97-000017,.txt,200.0,50158.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,12:11:04,500.0,883542.0,0000927314-97-000017,.txt,200.0,50158.0,0.0,1.0,0.0,0.0,1.0,
152.163.252.fhf,2003-11-01,12:11:04,500.0,1006240.0,0000950117-02-003045,ex12.htm,200.0,13481.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,12:11:28,500.0,780571.0,0000780571-97-000024,.txt,200.0,52832.0,0.0,1.0,0.0,0.0,1.0,
199.206.254.gai,2003-11-01,12:12:04,500.0,904140.0,0000904140-03-000007,-index.htm,200.0,2178.0,1.0,0.0,0.0,1.0,0.0,win
68.3.148.jbh,2003-11-01,12:12:05,500.0,18180.0,0000910647-03-000116,.txt,200.0,27895.0,0.0,0.0,0.0,1.0,0.0,win
141.219.154.jie,2003-11-01,12:12:06,500.0,912599.0,0000950128-97-000900,.txt,200.0,690318.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,12:12:29,500.0,53025.0,0000889697-97-000201,.txt,200.0,123495.0,0.0,1.0,0.0,0.0,1.0,
146.126.51.agj,2003-11-01,12:12:42,500.0,770949.0,9999999997-03-013284,-index.htm,200.0,1977.0,1.0,0.0,0.0,1.0,0.0,win
207.221.255.fbd,2003-11-01,12:12:44,500.0,798399.0,0000949265-03-000500,.txt,200.0,6694.0,0.0,0.0,0.0,1.0,0.0,win
146.126.51.agj,2003-11-01,12:12:45,500.0,770949.0,9999999997-03-013284,.txt,200.0,1580.0,0.0,0.0,0.0,1.0,0.0,win
216.164.249.fec,2003-11-01,12:12:55,500.0,793160.0,0000793160-03-000011,.txt,200.0,803410.0,0.0,0.0,1.0,1.0,0.0,
146.126.51.agj,2003-11-01,12:12:57,500.0,770949.0,9999999997-03-013284,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
146.126.51.agj,2003-11-01,12:13:01,500.0,770949.0,9999999997-03-013284,.paper,200.0,290.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,12:13:28,500.0,1043013.0,0001043013-97-000007,.txt,200.0,35454.0,0.0,1.0,0.0,0.0,1.0,
68.33.2.dbe,2003-11-01,12:14:20,500.0,859014.0,0000950124-03-002142,-index.htm,304.0,,1.0,1.0,0.0,0.0,0.0,win
65.65.82.gif,2003-11-01,12:14:31,500.0,1176373.0,0001188112-03-000727,posam.pdf,206.0,58280.0,0.0,1.0,0.0,0.0,0.0,win
65.65.82.gif,2003-11-01,12:14:31,500.0,1176373.0,0001188112-03-000727,posam.pdf,206.0,28066.0,0.0,1.0,0.0,0.0,0.0,win
24.226.115.jgj,2003-11-01,12:14:35,500.0,85608.0,0001089355-03-000312,-index.htm,200.0,2977.0,1.0,0.0,0.0,1.0,0.0,
24.226.115.jgj,2003-11-01,12:14:39,500.0,85608.0,0001089355-03-000312,valpeyfisher8k8293.txt,200.0,4488.0,0.0,0.0,0.0,9.0,0.0,
141.219.154.jie,2003-11-01,12:14:45,500.0,1038237.0,0000950144-97-009603,.txt,200.0,58918.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,12:14:58,500.0,202240.0,0000892626-97-000248,.txt,200.0,43944.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,12:16:07,500.0,813710.0,0000927356-97-000929,.txt,200.0,42498.0,0.0,1.0,0.0,0.0,1.0,
199.82.243.hhg,2003-11-01,12:16:09,500.0,1048911.0,0000912057-00-037385,def14a.txt,200.0,103032.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,12:16:10,500.0,815917.0,0000815917-97-000003,.txt,200.0,71848.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,12:16:13,500.0,857548.0,0000927356-97-000968,.txt,200.0,38701.0,0.0,1.0,0.0,0.0,1.0,
141.219.154.jie,2003-11-01,12:16:17,500.0,843010.0,0000927356-97-000942,.txt,200.0,34554.0,0.0,1.0,0.0,0.0,1.0,
64.12.96.gii,2003-11-01,12:16:19,500.0,875570.0,0000891618-03-005470,f93923orsc13e1.htm,200.0,10985.0,0.0,0.0,0.0,9.0,0.0,win
205.188.209.hec,2003-11-01,12:16:29,500.0,51143.0,0001047469-03-022643,-index.htm,200.0,2743.0,1.0,0.0,0.0,1.0,0.0,win
12.248.158.cha,2003-11-01,12:16:36,500.0,1047965.0,0001137070-03-000059,xslF345X02/primary_doc.xml,200.0,22921.0,0.0,0.0,0.0,9.0,0.0,win
141.219.154.jie,2003-11-01,12:16:37,500.0,840119.0,0000927356-97-000928,.txt,200.0,35785.0,0.0,1.0,0.0,0.0,1.0,
166.33.230.fed,2003-11-01,12:16:40,500.0,719739.0,0001047469-03-007766,a2103178zex-21_1.htm,200.0,9485.0,0.0,1.0,1.0,0.0,0.0,
166.33.230.fed,2003-11-01,12:16:40,500.0,719739.0,0001047469-03-007766,-index.htm,200.0,2981.0,1.0,1.0,1.0,0.0,0.0,
